1.752	0.89547	0.00593326	0.00987112	0.0887255	32.4518	108.598	107.986	100.916	0.269233	0.225284
1.77025	0.895423	0.00595871	0.0098748	0.0887435	32.4517	108.601	107.988	100.916	0.269328	0.225345
1.7885	0.895376	0.00598408	0.00987858	0.0887615	32.4516	108.603	107.99	100.916	0.269425	0.225408
1.80675	0.895329	0.00600937	0.00988243	0.0887795	32.4515	108.605	107.992	100.916	0.269524	0.225473
1.825	0.895281	0.00603458	0.00988637	0.0887976	32.4514	108.607	107.994	100.916	0.269626	0.225539
1.84325	0.895234	0.0060597	0.0098904	0.0888156	32.4512	108.61	107.995	100.916	0.269729	0.225606
1.8615	0.895187	0.00608475	0.00989451	0.0888337	32.4511	108.612	107.997	100.916	0.269836	0.225676
1.87975	0.89514	0.00610971	0.0098987	0.0888517	32.451	108.614	107.999	100.916	0.269944	0.225746
1.898	0.895093	0.00613459	0.00990298	0.0888698	32.4509	108.616	108.001	100.916	0.270055	0.225819
1.91625	0.895045	0.00615939	0.00990734	0.0888879	32.4507	108.619	108.003	100.916	0.270168	0.225893
1.9345	0.894998	0.00618412	0.00991178	0.088906	32.4506	108.621	108.005	100.916	0.270283	0.225969
1.95275	0.894951	0.00620876	0.00991631	0.0889241	32.4505	108.623	108.007	100.916	0.270401	0.226046
1.971	0.894904	0.00623333	0.00992091	0.0889422	32.4504	108.625	108.009	100.916	0.270521	0.226124
1.98925	0.894856	0.00625781	0.0099256	0.0889603	32.4503	108.628	108.01	100.916	0.270642	0.226205
2.0075	0.894809	0.00628222	0.00993036	0.0889784	32.4501	108.63	108.012	100.916	0.270767	0.226287
2.02575	0.894762	0.00630656	0.00993521	0.0889965	32.45	108.632	108.014	100.916	0.270893	0.22637
2.044	0.894714	0.00633082	0.00994014	0.0890146	32.4499	108.634	108.016	100.916	0.271021	0.226455
2.06225	0.894667	0.006355	0.00994515	0.0890328	32.4498	108.637	108.018	100.916	0.271152	0.226541
2.0805	0.89462	0.00637911	0.00995023	0.0890509	32.4496	108.639	108.02	100.916	0.271285	0.226629
2.09875	0.894572	0.00640314	0.00995539	0.0890691	32.4495	108.641	108.022	100.916	0.27142	0.226718
2.117	0.894525	0.0064271	0.00996064	0.0890873	32.4494	108.643	108.024	100.916	0.271557	0.226809
2.13525	0.894478	0.00645098	0.00996596	0.0891055	32.4493	108.646	108.026	100.916	0.271696	0.226901
2.1535	0.89443	0.00647479	0.00997135	0.0891237	32.4491	108.648	108.027	100.916	0.271837	0.226995
2.17175	0.894383	0.00649853	0.00997683	0.0891419	32.449	108.65	108.029	100.916	0.27198	0.22709
2.19	0.894335	0.0065222	0.00998238	0.0891601	32.4489	108.652	108.031	100.916	0.272126	0.227187
2.20825	0.894288	0.00654579	0.009988	0.0891783	32.4488	108.655	108.033	100.916	0.272273	0.227285
2.2265	0.89424	0.00656932	0.0099937	0.0891965	32.4487	108.657	108.035	100.916	0.272423	0.227384
2.24475	0.894193	0.00659277	0.00999948	0.0892148	32.4485	108.659	108.037	100.916	0.272574	0.227485
2.263	0.894145	0.00661615	0.0100053	0.089233	32.4484	108.662	108.039	100.916	0.272728	0.227587
2.28125	0.894098	0.00663947	0.0100113	0.0892513	32.4483	108.664	108.041	100.916	0.272884	0.227691
2.2995	0.89405	0.00666271	0.0100173	0.0892696	32.4482	108.666	108.043	100.916	0.273041	0.227796
2.31775	0.894003	0.00668588	0.0100233	0.0892879	32.448	108.668	108.045	100.916	0.273201	0.227902
2.336	0.893955	0.00670899	0.0100295	0.0893062	32.4479	108.671	108.046	100.916	0.273363	0.22801
2.35425	0.893908	0.00673203	0.0100357	0.0893245	32.4478	108.673	108.048	100.916	0.273526	0.228119
2.3725	0.89386	0.006755	0.010042	0.0893428	32.4477	108.675	108.05	100.916	0.273692	0.22823
2.39075	0.893813	0.0067779	0.0100484	0.0893611	32.4475	108.678	108.052	100.916	0.273859	0.228341
2.409	0.893765	0.00680074	0.0100548	0.0893795	32.4474	108.68	108.054	100.916	0.274029	0.228455
2.42725	0.893717	0.0068235	0.0100613	0.0893978	32.4473	108.682	108.056	100.916	0.2742	0.228569
2.4455	0.89367	0.00684621	0.0100679	0.0894162	32.4472	108.684	108.058	100.916	0.274374	0.228685
2.46375	0.893622	0.00686885	0.0100745	0.0894346	32.447	108.687	108.06	100.916	0.274549	0.228802
2.482	0.893574	0.00689142	0.0100813	0.089453	32.4469	108.689	108.062	100.916	0.274726	0.228921
2.50025	0.893527	0.00691393	0.010088	0.0894714	32.4468	108.691	108.064	100.916	0.274905	0.22904
2.5185	0.893479	0.00693637	0.0100949	0.0894898	32.4467	108.694	108.066	100.916	0.275086	0.229161
2.53675	0.893431	0.00695875	0.0101018	0.0895082	32.4465	108.696	108.068	100.916	0.275269	0.229284
2.555	0.893383	0.00698107	0.0101088	0.0895267	32.4464	108.698	108.069	100.916	0.275454	0.229407
2.57325	0.893336	0.00700333	0.0101159	0.0895451	32.4463	108.7	108.071	100.916	0.27564	0.229532
2.5915	0.893288	0.00702552	0.010123	0.0895636	32.4462	108.703	108.073	100.916	0.275829	0.229658
